area,perimeter,compactness
-26621.70333,-9456.516667,-588.04105
-26622.15333,-9456.676667,-588.051
-26622.60333,-9456.836667,-588.06095
-26623.05333,-9456.996667,-588.0709
-26623.50333,-9457.156667,-588.08085
-26623.95333,-9457.316667,-588.0908
-26624.40333,-9457.476667,-588.10075
-26624.85333,-9457.636667,-588.1107
-26625.30333,-9457.796667,-588.12065
-26625.75333,-9457.956667,-588.1306
-26626.20333,-9458.116667,-588.14055
-26626.65333,-9458.276667,-588.1505
-26627.10333,-9458.436667,-588.16045
-26627.55333,-9458.596667,-588.1704
-26628.00333,-9458.756667,-588.18035
-26628.45333,-9458.916667,-588.1903
-26628.90333,-9459.076667,-588.20025
-26629.35333,-9459.236667,-588.2102
-26629.80333,-9459.396667,-588.22015
-26630.25333,-9459.556667,-588.2301
-26630.70333,-9459.716667,-588.24005
-26631.15333,-9459.876667,-588.25
-26631.60333,-9460.036667,-588.25995
-26632.05333,-9460.196667,-588.2699
-26632.50333,-9460.356667,-588.27985
-26632.95333,-9460.516667,-588.2898
-26633.40333,-9460.676667,-588.29975
-26633.85333,-9460.836667,-588.3097
-26634.30333,-9460.996667,-588.31965
-26634.75333,-9461.156667,-588.3296
-26635.20333,-9461.316667,-588.33955
-26635.65333,-9461.476667,-588.3495
-26636.10333,-9461.636667,-588.35945
-26636.55333,-9461.796667,-588.3694
-26637.00333,-9461.956667,-588.37935
-26637.45333,-9462.116667,-588.3893
-26637.90333,-9462.276667,-588.39925
-26638.35333,-9462.436667,-588.4092
-26638.80333,-9462.596667,-588.41915
-26639.25333,-9462.756667,-588.4291
-26639.70333,-9462.916667,-588.43905
-26640.15333,-9463.076667,-588.449
-26640.60333,-9463.236667,-588.45895
-26641.05333,-9463.396667,-588.4689
-26641.50333,-9463.556667,-588.47885
-26641.95333,-9463.716667,-588.4888
-26642.40333,-9463.876667,-588.49875
-26642.85333,-9464.036667,-588.5087
-26643.30333,-9464.196667,-588.51865
-26643.75333,-9464.356667,-588.5286
-26644.20333,-9464.516667,-588.53855
-26644.65333,-9464.676667,-588.5485
-26645.10333,-9464.836667,-588.55845
-26645.55333,-9464.996667,-588.5684
-26646.00333,-9465.156667,-588.57835
-26646.45333,-9465.316667,-588.5883
-26646.90333,-9465.476667,-588.59825
-26647.35333,-9465.636667,-588.6082
-26647.80333,-9465.796667,-588.61815
-26648.25333,-9465.956667,-588.6281
-26648.70333,-9466.116667,-588.63805
-26649.15333,-9466.276667,-588.648
-26649.60333,-9466.436667,-588.65795
-26650.05333,-9466.596667,-588.6679
-26650.50333,-9466.756667,-588.67785
-26650.95333,-9466.916667,-588.6878
-26651.40333,-9467.076667,-588.69775
-26651.85333,-9467.236667,-588.7077
-26652.30333,-9467.396667,-588.71765
-26652.75333,-9467.556667,-588.7276
-26653.20333,-9467.716667,-588.73755
-26653.65333,-9467.876667,-588.7475
-26654.10333,-9468.036667,-588.75745
-26654.55333,-9468.196667,-588.7674
-26655.00333,-9468.356667,-588.77735
-26655.45333,-9468.516667,-588.7873
-26655.90333,-9468.676667,-588.79725
-26656.35333,-9468.836667,-588.8072
-26656.80333,-9468.996667,-588.81715
-26657.25333,-9469.156667,-588.8271
-26657.70333,-9469.316667,-588.83705
-26658.15333,-9469.476667,-588.847
-26658.60333,-9469.636667,-588.85695
-26659.05333,-9469.796667,-588.8669
-26659.50333,-9469.956667,-588.87685
-26659.95333,-9470.116667,-588.8868
-26660.40333,-9470.276667,-588.89675
-26660.85333,-9470.436667,-588.9067
-26661.30333,-9470.596667,-588.91665
-26661.75333,-9470.756667,-588.9266
-26662.20333,-9470.916667,-588.93655
-26662.65333,-9471.076667,-588.9465
-26663.10333,-9471.236667,-588.95645
-26663.55333,-9471.396667,-588.9664
-26664.00333,-9471.556667,-588.97635
-26664.45333,-9471.716667,-588.9863
-26664.90333,-9471.876667,-588.99625
-26665.35333,-9472.036667,-589.0062
-26665.80333,-9472.196667,-589.01615
-26666.25333,-9472.356667,-589.0261
-26666.70333,-9472.516667,-589.03605
-26667.15333,-9472.676667,-589.046
-26667.60333,-9472.836667,-589.05595
-26668.05333,-9472.996667,-589.0659
-26668.50333,-9473.156667,-589.07585
-26668.95333,-9473.316667,-589.0858
-26669.40333,-9473.476667,-589.09575
-26669.85333,-9473.636667,-589.1057
-26670.30333,-9473.796667,-589.11565
-26670.75333,-9473.956667,-589.1256
-26671.20333,-9474.116667,-589.13555
-26671.65333,-9474.276667,-589.1455
-26672.10333,-9474.436667,-589.15545
-26672.55333,-9474.596667,-589.1654
-26673.00333,-9474.756667,-589.17535
-26673.45333,-9474.916667,-589.1853
-26673.90333,-9475.076667,-589.19525
-26674.35333,-9475.236667,-589.2052
-26674.80333,-9475.396667,-589.21515
-26675.25333,-9475.556667,-589.2251
-26675.70333,-9475.716667,-589.23505
-26676.15333,-9475.876667,-589.245
-26676.60333,-9476.036667,-589.25495
-26677.05333,-9476.196667,-589.2649
-26677.50333,-9476.356667,-589.27485
-26677.95333,-9476.516667,-589.2848
-26678.40333,-9476.676667,-589.29475
-26678.85333,-9476.836667,-589.3047
-26679.30333,-9476.996667,-589.31465
-26679.75333,-9477.156667,-589.3246
-26680.20333,-9477.316667,-589.33455
-26680.65333,-9477.476667,-589.3445
-26681.10333,-9477.636667,-589.35445
-26681.55333,-9477.796667,-589.3644
-26682.00333,-9477.956667,-589.37435
-26682.45333,-9478.116667,-589.3843
-26682.90333,-9478.276667,-589.39425
-26683.35333,-9478.436667,-589.4042
-26683.80333,-9478.596667,-589.41415
-26684.25333,-9478.756667,-589.4241
-26684.70333,-9478.916667,-589.43405
-26685.15333,-9479.076667,-589.444
-26685.60333,-9479.236667,-589.45395
-26686.05333,-9479.396667,-589.4639
-26686.50333,-9479.556667,-589.47385
-26686.95333,-9479.716667,-589.4838
-26687.40333,-9479.876667,-589.49375
-26687.85333,-9480.036667,-589.5037
-26688.30333,-9480.196667,-589.51365
-26688.75333,-9480.356667,-589.5236
-26689.20333,-9480.516667,-589.53355
-26689.65333,-9480.676667,-589.5435
-26690.10333,-9480.836667,-589.55345
-26690.55333,-9480.996667,-589.5634
-26691.00333,-9481.156667,-589.57335
-26691.45333,-9481.316667,-589.5833
-26691.90333,-9481.476667,-589.59325
-26692.35333,-9481.636667,-589.6032
-26692.80333,-9481.796667,-589.61315
-26693.25333,-9481.956667,-589.6231
-26693.70333,-9482.116667,-589.63305
-26694.15333,-9482.276667,-589.643
-26694.60333,-9482.436667,-589.65295
-26695.05333,-9482.596667,-589.6629
-26695.50333,-9482.756667,-589.67285
-26695.95333,-9482.916667,-589.6828
-26696.40333,-9483.076667,-589.69275
-26696.85333,-9483.236667,-589.7027
-26697.30333,-9483.396667,-589.71265
-26697.75333,-9483.556667,-589.7226
-26698.20333,-9483.716667,-589.73255
-26698.65333,-9483.876667,-589.7425
-26699.10333,-9484.036667,-589.75245
-26699.55333,-9484.196667,-589.7624
-26700.00333,-9484.356667,-589.77235
-26700.45333,-9484.516667,-589.7823
-26700.90333,-9484.676667,-589.79225
-26701.35333,-9484.836667,-589.8022
-26701.80333,-9484.996667,-589.81215
-26702.25333,-9485.156667,-589.8221
-26702.70333,-9485.316667,-589.83205
-26703.15333,-9485.476667,-589.842
-26703.60333,-9485.636667,-589.85195
-26704.05333,-9485.796667,-589.8619
-26704.50333,-9485.956667,-589.87185
-26704.95333,-9486.116667,-589.8818
-26705.40333,-9486.276667,-589.89175
-26705.85333,-9486.436667,-589.9017
-26706.30333,-9486.596667,-589.91165
-26706.75333,-9486.756667,-589.9216
-26707.20333,-9486.916667,-589.93155
-26707.65333,-9487.076667,-589.9415
-26708.10333,-9487.236667,-589.95145
-26708.55333,-9487.396667,-589.9614
-26709.00333,-9487.556667,-589.97135
-26709.45333,-9487.716667,-589.9813
-26709.90333,-9487.876667,-589.99125
-26710.35333,-9488.036667,-590.0012
-26710.80333,-9488.196667,-590.01115
-26711.25333,-9488.356667,-590.0211
-26711.70333,-9488.516667,-590.03105
-26712.15333,-9488.676667,-590.041
-26712.60333,-9488.836667,-590.05095
-26713.05333,-9488.996667,-590.0609
-26713.50333,-9489.156667,-590.07085
-26713.95333,-9489.316667,-590.0808
-26714.40333,-9489.476667,-590.09075
-26714.85333,-9489.636667,-590.1007
-26715.30333,-9489.796667,-590.11065
-26715.75333,-9489.956667,-590.1206
-26716.20333,-9490.116667,-590.13055
-26716.65333,-9490.276667,-590.1405
-26717.10333,-9490.436667,-590.15045
-26717.55333,-9490.596667,-590.1604
-26718.00333,-9490.756667,-590.17035
-26718.45333,-9490.916667,-590.1803
-26718.90333,-9491.076667,-590.19025
-26719.35333,-9491.236667,-590.2002
-26719.80333,-9491.396667,-590.21015
-26720.25333,-9491.556667,-590.2201
-26720.70333,-9491.716667,-590.23005
-26721.15333,-9491.876667,-590.24
-26721.60333,-9492.036667,-590.24995
-26722.05333,-9492.196667,-590.2599
-26722.50333,-9492.356667,-590.26985
-26722.95333,-9492.516667,-590.2798
-26723.40333,-9492.676667,-590.28975
-26723.85333,-9492.836667,-590.2997
-26724.30333,-9492.996667,-590.30965
-26724.75333,-9493.156667,-590.3196
-26725.20333,-9493.316667,-590.32955
-26725.65333,-9493.476667,-590.3395
-26726.10333,-9493.636667,-590.34945
-26726.55333,-9493.796667,-590.3594
-26727.00333,-9493.956667,-590.36935
-26727.45333,-9494.116667,-590.3793
-26727.90333,-9494.276667,-590.38925
-26728.35333,-9494.436667,-590.3992
-26728.80333,-9494.596667,-590.40915
-26729.25333,-9494.756667,-590.4191
-26729.70333,-9494.916667,-590.42905
-26730.15333,-9495.076667,-590.439
-26730.60333,-9495.236667,-590.44895
-26731.05333,-9495.396667,-590.4589
-26731.50333,-9495.556667,-590.46885
-26731.95333,-9495.716667,-590.4788
-26732.40333,-9495.876667,-590.48875
-26732.85333,-9496.036667,-590.4987
-26733.30333,-9496.196667,-590.50865
-26733.75333,-9496.356667,-590.5186
-26734.20333,-9496.516667,-590.52855
-26734.65333,-9496.676667,-590.5385
-26735.10333,-9496.836667,-590.54845
-26735.55333,-9496.996667,-590.5584
-26736.00333,-9497.156667,-590.56835
-26736.45333,-9497.316667,-590.5783
-26736.90333,-9497.476667,-590.58825
-26737.35333,-9497.636667,-590.5982
-26737.80333,-9497.796667,-590.60815
-26738.25333,-9497.956667,-590.6181
-26738.70333,-9498.116667,-590.62805
-26739.15333,-9498.276667,-590.638
-26739.60333,-9498.436667,-590.64795
-26740.05333,-9498.596667,-590.6579
-26740.50333,-9498.756667,-590.66785
-26740.95333,-9498.916667,-590.6778
-26741.40333,-9499.076667,-590.68775
-26741.85333,-9499.236667,-590.6977
-26742.30333,-9499.396667,-590.70765
-26742.75333,-9499.556667,-590.7176
-26743.20333,-9499.716667,-590.72755
-26743.65333,-9499.876667,-590.7375
-26744.10333,-9500.036667,-590.74745
-26744.55333,-9500.196667,-590.7574
-26745.00333,-9500.356667,-590.76735
-26745.45333,-9500.516667,-590.7773
-26745.90333,-9500.676667,-590.78725
-26746.35333,-9500.836667,-590.7972
-26746.80333,-9500.996667,-590.80715
-26747.25333,-9501.156667,-590.8171
-26747.70333,-9501.316667,-590.82705
-26748.15333,-9501.476667,-590.837
-26748.60333,-9501.636667,-590.84695
-26749.05333,-9501.796667,-590.8569
-26749.50333,-9501.956667,-590.86685
-26749.95333,-9502.116667,-590.8768
-26750.40333,-9502.276667,-590.88675
-26750.85333,-9502.436667,-590.8967
-26751.30333,-9502.596667,-590.90665
-26751.75333,-9502.756667,-590.9166
-26752.20333,-9502.916667,-590.92655
-26752.65333,-9503.076667,-590.9365
-26753.10333,-9503.236667,-590.94645
-26753.55333,-9503.396667,-590.9564
-26754.00333,-9503.556667,-590.96635
-26754.45333,-9503.716667,-590.9763
-26754.90333,-9503.876667,-590.98625
-26755.35333,-9504.036667,-590.9962
-26755.80333,-9504.196667,-591.00615
-26756.25333,-9504.356667,-591.0161
-26756.70333,-9504.516667,-591.02605
-26757.15333,-9504.676667,-591.036
-26757.60333,-9504.836667,-591.04595
-26758.05333,-9504.996667,-591.0559
-26758.50333,-9505.156667,-591.06585
-26758.95333,-9505.316667,-591.0758
-26759.40333,-9505.476667,-591.08575
-26759.85333,-9505.636667,-591.0957
-26760.30333,-9505.796667,-591.10565
-26760.75333,-9505.956667,-591.1156
-26761.20333,-9506.116667,-591.12555
-26761.65333,-9506.276667,-591.1355
-26762.10333,-9506.436667,-591.14545
-26762.55333,-9506.596667,-591.1554
-26763.00333,-9506.756667,-591.16535
-26763.45333,-9506.916667,-591.1753
-26763.90333,-9507.076667,-591.18525
-26764.35333,-9507.236667,-591.1952
-26764.80333,-9507.396667,-591.20515
-26765.25333,-9507.556667,-591.2151
-26765.70333,-9507.716667,-591.22505
-26766.15333,-9507.876667,-591.235
-26766.60333,-9508.036667,-591.24495
-26767.05333,-9508.196667,-591.2549
-26767.50333,-9508.356667,-591.26485
-26767.95333,-9508.516667,-591.2748
-26768.40333,-9508.676667,-591.28475
-26768.85333,-9508.836667,-591.2947
-26769.30333,-9508.996667,-591.30465
-26769.75333,-9509.156667,-591.3146
-26770.20333,-9509.316667,-591.32455
-26770.65333,-9509.476667,-591.3345
-26771.10333,-9509.636667,-591.34445
-26771.55333,-9509.796667,-591.3544
-26772.00333,-9509.956667,-591.36435
-26772.45333,-9510.116667,-591.3743
-26772.90333,-9510.276667,-591.38425
-26773.35333,-9510.436667,-591.3942
-26773.80333,-9510.596667,-591.40415
-26774.25333,-9510.756667,-591.4141
-26774.70333,-9510.916667,-591.42405
-26775.15333,-9511.076667,-591.434
-26775.60333,-9511.236667,-591.44395
-26776.05333,-9511.396667,-591.4539
-26776.50333,-9511.556667,-591.46385
-26776.95333,-9511.716667,-591.4738
-26777.40333,-9511.876667,-591.48375
-26777.85333,-9512.036667,-591.4937
-26778.30333,-9512.196667,-591.50365
-26778.75333,-9512.356667,-591.5136
-26779.20333,-9512.516667,-591.52355
-26779.65333,-9512.676667,-591.5335
-26780.10333,-9512.836667,-591.54345
-26780.55333,-9512.996667,-591.5534
-26781.00333,-9513.156667,-591.56335
-26781.45333,-9513.316667,-591.5733
-26781.90333,-9513.476667,-591.58325
-26782.35333,-9513.636667,-591.5932
-26782.80333,-9513.796667,-591.60315
-26783.25333,-9513.956667,-591.6131
-26783.70333,-9514.116667,-591.62305
-26784.15333,-9514.276667,-591.633
-26784.60333,-9514.436667,-591.64295
-26785.05333,-9514.596667,-591.6529
-26785.50333,-9514.756667,-591.66285
-26785.95333,-9514.916667,-591.6728
-26786.40333,-9515.076667,-591.68275
-26786.85333,-9515.236667,-591.6927
-26787.30333,-9515.396667,-591.70265
-26787.75333,-9515.556667,-591.7126
-26788.20333,-9515.716667,-591.72255
-26788.65333,-9515.876667,-591.7325
-26789.10333,-9516.036667,-591.74245
-26789.55333,-9516.196667,-591.7524
-26790.00333,-9516.356667,-591.76235
-26790.45333,-9516.516667,-591.7723
-26790.90333,-9516.676667,-591.78225
-26791.35333,-9516.836667,-591.7922
-26791.80333,-9516.996667,-591.80215
-26792.25333,-9517.156667,-591.8121
-26792.70333,-9517.316667,-591.82205
-26793.15333,-9517.476667,-591.832
-26793.60333,-9517.636667,-591.84195
-26794.05333,-9517.796667,-591.8519
-26794.50333,-9517.956667,-591.86185
-26794.95333,-9518.116667,-591.8718
-26795.40333,-9518.276667,-591.88175
-26795.85333,-9518.436667,-591.8917
-26796.30333,-9518.596667,-591.90165
-26796.75333,-9518.756667,-591.9116
-26797.20333,-9518.916667,-591.92155
-26797.65333,-9519.076667,-591.9315
-26798.10333,-9519.236667,-591.94145
-26798.55333,-9519.396667,-591.9514
-26799.00333,-9519.556667,-591.96135
-26799.45333,-9519.716667,-591.9713
-26799.90333,-9519.876667,-591.98125
-26800.35333,-9520.036667,-591.9912
-26800.80333,-9520.196667,-592.00115
-26801.25333,-9520.356667,-592.0111
-26801.70333,-9520.516667,-592.02105
-26802.15333,-9520.676667,-592.031
-26802.60333,-9520.836667,-592.04095
-26803.05333,-9520.996667,-592.0509
-26803.50333,-9521.156667,-592.06085
-26803.95333,-9521.316667,-592.0708
-26804.40333,-9521.476667,-592.08075
-26804.85333,-9521.636667,-592.0907
-26805.30333,-9521.796667,-592.10065
-26805.75333,-9521.956667,-592.1106
-26806.20333,-9522.116667,-592.12055
-26806.65333,-9522.276667,-592.1305
-26807.10333,-9522.436667,-592.14045
-26807.55333,-9522.596667,-592.1504
-26808.00333,-9522.756667,-592.16035
-26808.45333,-9522.916667,-592.1703
-26808.90333,-9523.076667,-592.18025
-26809.35333,-9523.236667,-592.1902
-26809.80333,-9523.396667,-592.20015
-26810.25333,-9523.556667,-592.2101
-26810.70333,-9523.716667,-592.22005
-26811.15333,-9523.876667,-592.23
-26811.60333,-9524.036667,-592.23995
-26812.05333,-9524.196667,-592.2499
-26812.50333,-9524.356667,-592.25985
-26812.95333,-9524.516667,-592.2698
-26813.40333,-9524.676667,-592.27975
-26813.85333,-9524.836667,-592.2897
-26814.30333,-9524.996667,-592.29965
-26814.75333,-9525.156667,-592.3096
-26815.20333,-9525.316667,-592.31955
-26815.65333,-9525.476667,-592.3295
-26816.10333,-9525.636667,-592.33945
-26816.55333,-9525.796667,-592.3494
-26817.00333,-9525.956667,-592.35935
-26817.45333,-9526.116667,-592.3693
-26817.90333,-9526.276667,-592.37925
-26818.35333,-9526.436667,-592.3892
-26818.80333,-9526.596667,-592.39915
-26819.25333,-9526.756667,-592.4091
-26819.70333,-9526.916667,-592.41905
-26820.15333,-9527.076667,-592.429
-26820.60333,-9527.236667,-592.43895
-26821.05333,-9527.396667,-592.4489
-26821.50333,-9527.556667,-592.45885
-26821.95333,-9527.716667,-592.4688
-26822.40333,-9527.876667,-592.47875
-26822.85333,-9528.036667,-592.4887
-26823.30333,-9528.196667,-592.49865
-26823.75333,-9528.356667,-592.5086
-26824.20333,-9528.516667,-592.51855
-26824.65333,-9528.676667,-592.5285
-26825.10333,-9528.836667,-592.53845
-26825.55333,-9528.996667,-592.5484
-26826.00333,-9529.156667,-592.55835
-26826.45333,-9529.316667,-592.5683
-26826.90333,-9529.476667,-592.57825
-26827.35333,-9529.636667,-592.5882
-26827.80333,-9529.796667,-592.59815
-26828.25333,-9529.956667,-592.6081
-26828.70333,-9530.116667,-592.61805
-26829.15333,-9530.276667,-592.628
-26829.60333,-9530.436667,-592.63795
-26830.05333,-9530.596667,-592.6479
-26830.50333,-9530.756667,-592.65785
-26830.95333,-9530.916667,-592.6678
-26831.40333,-9531.076667,-592.67775
-26831.85333,-9531.236667,-592.6877
-26832.30333,-9531.396667,-592.69765
-26832.75333,-9531.556667,-592.7076
-26833.20333,-9531.716667,-592.71755
-26833.65333,-9531.876667,-592.7275
-26834.10333,-9532.036667,-592.73745
-26834.55333,-9532.196667,-592.7474
-26835.00333,-9532.356667,-592.75735
-26835.45333,-9532.516667,-592.7673
-26835.90333,-9532.676667,-592.77725
-26836.35333,-9532.836667,-592.7872
-26836.80333,-9532.996667,-592.79715
-26837.25333,-9533.156667,-592.8071
-26837.70333,-9533.316667,-592.81705
-26838.15333,-9533.476667,-592.827
-26838.60333,-9533.636667,-592.83695
-26839.05333,-9533.796667,-592.8469
-26839.50333,-9533.956667,-592.85685
-26839.95333,-9534.116667,-592.8668
-26840.40333,-9534.276667,-592.87675
-26840.85333,-9534.436667,-592.8867
-26841.30333,-9534.596667,-592.89665
-26841.75333,-9534.756667,-592.9066
-26842.20333,-9534.916667,-592.91655
-26842.65333,-9535.076667,-592.9265
-26843.10333,-9535.236667,-592.93645
-26843.55333,-9535.396667,-592.9464
-26844.00333,-9535.556667,-592.95635
-26844.45333,-9535.716667,-592.9663
-26844.90333,-9535.876667,-592.97625
-26845.35333,-9536.036667,-592.9862
-26845.80333,-9536.196667,-592.99615
-26846.25333,-9536.356667,-593.0061
-26846.70333,-9536.516667,-593.01605
-26847.15333,-9536.676667,-593.026
-26847.60333,-9536.836667,-593.03595
-26848.05333,-9536.996667,-593.0459
-26848.50333,-9537.156667,-593.05585
-26848.95333,-9537.316667,-593.0658
-26849.40333,-9537.476667,-593.07575
-26849.85333,-9537.636667,-593.0857
-26850.30333,-9537.796667,-593.09565
-26850.75333,-9537.956667,-593.1056
-26851.20333,-9538.116667,-593.11555
-26851.65333,-9538.276667,-593.1255
-26852.10333,-9538.436667,-593.13545
-26852.55333,-9538.596667,-593.1454
-26853.00333,-9538.756667,-593.15535
-26853.45333,-9538.916667,-593.1653
-26853.90333,-9539.076667,-593.17525
-26854.35333,-9539.236667,-593.1852
-26854.80333,-9539.396667,-593.19515
-26855.25333,-9539.556667,-593.2051
-26855.70333,-9539.716667,-593.21505
-26856.15333,-9539.876667,-593.225
-26856.60333,-9540.036667,-593.23495
-26857.05333,-9540.196667,-593.2449
-26857.50333,-9540.356667,-593.25485
-26857.95333,-9540.516667,-593.2648
-26858.40333,-9540.676667,-593.27475
-26858.85333,-9540.836667,-593.2847
-26859.30333,-9540.996667,-593.29465
-26859.75333,-9541.156667,-593.3046
-26860.20333,-9541.316667,-593.31455
-26860.65333,-9541.476667,-593.3245
-26861.10333,-9541.636667,-593.33445
-26861.55333,-9541.796667,-593.3444
